value,datetime,datetime_utc,tz_time,geo_id,geo_name
27110.0,2025-09-20T11:25:00.000+02:00,2025-09-20T09:25:00Z,2025-09-20T09:25:00.000Z,8741,Península
27103.0,2025-09-20T11:30:00.000+02:00,2025-09-20T09:30:00Z,2025-09-20T09:30:00.000Z,8741,Península
26974.0,2025-09-20T11:35:00.000+02:00,2025-09-20T09:35:00Z,2025-09-20T09:35:00.000Z,8741,Península
27079.0,2025-09-20T11:40:00.000+02:00,2025-09-20T09:40:00Z,2025-09-20T09:40:00.000Z,8741,Península
26751.0,2025-09-20T11:45:00.000+02:00,2025-09-20T09:45:00Z,2025-09-20T09:45:00.000Z,8741,Península
26747.0,2025-09-20T11:50:00.000+02:00,2025-09-20T09:50:00Z,2025-09-20T09:50:00.000Z,8741,Península
26868.0,2025-09-20T11:55:00.000+02:00,2025-09-20T09:55:00Z,2025-09-20T09:55:00.000Z,8741,Península
26978.0,2025-09-20T12:00:00.000+02:00,2025-09-20T10:00:00Z,2025-09-20T10:00:00.000Z,8741,Península
27009.0,2025-09-20T12:05:00.000+02:00,2025-09-20T10:05:00Z,2025-09-20T10:05:00.000Z,8741,Península
26648.0,2025-09-20T12:10:00.000+02:00,2025-09-20T10:10:00Z,2025-09-20T10:10:00.000Z,8741,Península
26565.0,2025-09-20T12:15:00.000+02:00,2025-09-20T10:15:00Z,2025-09-20T10:15:00.000Z,8741,Península
27008.0,2025-09-20T12:20:00.000+02:00,2025-09-20T10:20:00Z,2025-09-20T10:20:00.000Z,8741,Península
26819.0,2025-09-20T12:25:00.000+02:00,2025-09-20T10:25:00Z,2025-09-20T10:25:00.000Z,8741,Península
26810.0,2025-09-20T12:30:00.000+02:00,2025-09-20T10:30:00Z,2025-09-20T10:30:00.000Z,8741,Península
26985.0,2025-09-20T12:35:00.000+02:00,2025-09-20T10:35:00Z,2025-09-20T10:35:00.000Z,8741,Península
27064.0,2025-09-20T12:40:00.000+02:00,2025-09-20T10:40:00Z,2025-09-20T10:40:00.000Z,8741,Península
27151.0,2025-09-20T12:45:00.000+02:00,2025-09-20T10:45:00Z,2025-09-20T10:45:00.000Z,8741,Península
26890.0,2025-09-20T12:50:00.000+02:00,2025-09-20T10:50:00Z,2025-09-20T10:50:00.000Z,8741,Península
26639.0,2025-09-20T12:55:00.000+02:00,2025-09-20T10:55:00Z,2025-09-20T10:55:00.000Z,8741,Península
27011.0,2025-09-20T13:00:00.000+02:00,2025-09-20T11:00:00Z,2025-09-20T11:00:00.000Z,8741,Península
27099.0,2025-09-20T13:05:00.000+02:00,2025-09-20T11:05:00Z,2025-09-20T11:05:00.000Z,8741,Península
27117.0,2025-09-20T13:10:00.000+02:00,2025-09-20T11:10:00Z,2025-09-20T11:10:00.000Z,8741,Península
27121.0,2025-09-20T13:15:00.000+02:00,2025-09-20T11:15:00Z,2025-09-20T11:15:00.000Z,8741,Península
27204.0,2025-09-20T13:20:00.000+02:00,2025-09-20T11:20:00Z,2025-09-20T11:20:00.000Z,8741,Península
27472.0,2025-09-20T13:25:00.000+02:00,2025-09-20T11:25:00Z,2025-09-20T11:25:00.000Z,8741,Península
27420.0,2025-09-20T13:30:00.000+02:00,2025-09-20T11:30:00Z,2025-09-20T11:30:00.000Z,8741,Península
27391.0,2025-09-20T13:35:00.000+02:00,2025-09-20T11:35:00Z,2025-09-20T11:35:00.000Z,8741,Península
27311.0,2025-09-20T13:40:00.000+02:00,2025-09-20T11:40:00Z,2025-09-20T11:40:00.000Z,8741,Península
27368.0,2025-09-20T13:45:00.000+02:00,2025-09-20T11:45:00Z,2025-09-20T11:45:00.000Z,8741,Península
27531.0,2025-09-20T13:50:00.000+02:00,2025-09-20T11:50:00Z,2025-09-20T11:50:00.000Z,8741,Península
27471.0,2025-09-20T13:55:00.000+02:00,2025-09-20T11:55:00Z,2025-09-20T11:55:00.000Z,8741,Península
27142.0,2025-09-20T14:00:00.000+02:00,2025-09-20T12:00:00Z,2025-09-20T12:00:00.000Z,8741,Península
27272.0,2025-09-20T14:05:00.000+02:00,2025-09-20T12:05:00Z,2025-09-20T12:05:00.000Z,8741,Península
27262.0,2025-09-20T14:10:00.000+02:00,2025-09-20T12:10:00Z,2025-09-20T12:10:00.000Z,8741,Península
27382.0,2025-09-20T14:15:00.000+02:00,2025-09-20T12:15:00Z,2025-09-20T12:15:00.000Z,8741,Península
27105.0,2025-09-20T14:20:00.000+02:00,2025-09-20T12:20:00Z,2025-09-20T12:20:00.000Z,8741,Península
27015.0,2025-09-20T14:25:00.000+02:00,2025-09-20T12:25:00Z,2025-09-20T12:25:00.000Z,8741,Península
26958.0,2025-09-20T14:30:00.000+02:00,2025-09-20T12:30:00Z,2025-09-20T12:30:00.000Z,8741,Península
26967.0,2025-09-20T14:35:00.000+02:00,2025-09-20T12:35:00Z,2025-09-20T12:35:00.000Z,8741,Península
26996.0,2025-09-20T14:40:00.000+02:00,2025-09-20T12:40:00Z,2025-09-20T12:40:00.000Z,8741,Península
26885.0,2025-09-20T14:45:00.000+02:00,2025-09-20T12:45:00Z,2025-09-20T12:45:00.000Z,8741,Península
26578.0,2025-09-20T14:50:00.000+02:00,2025-09-20T12:50:00Z,2025-09-20T12:50:00.000Z,8741,Península
26691.0,2025-09-20T14:55:00.000+02:00,2025-09-20T12:55:00Z,2025-09-20T12:55:00.000Z,8741,Península
26795.0,2025-09-20T15:00:00.000+02:00,2025-09-20T13:00:00Z,2025-09-20T13:00:00.000Z,8741,Península
26783.0,2025-09-20T15:05:00.000+02:00,2025-09-20T13:05:00Z,2025-09-20T13:05:00.000Z,8741,Península
26426.0,2025-09-20T15:10:00.000+02:00,2025-09-20T13:10:00Z,2025-09-20T13:10:00.000Z,8741,Península
26545.0,2025-09-20T15:15:00.000+02:00,2025-09-20T13:15:00Z,2025-09-20T13:15:00.000Z,8741,Península
26473.0,2025-09-20T15:20:00.000+02:00,2025-09-20T13:20:00Z,2025-09-20T13:20:00.000Z,8741,Península
26463.0,2025-09-20T15:25:00.000+02:00,2025-09-20T13:25:00Z,2025-09-20T13:25:00.000Z,8741,Península
26209.0,2025-09-20T15:30:00.000+02:00,2025-09-20T13:30:00Z,2025-09-20T13:30:00.000Z,8741,Península
26512.0,2025-09-20T15:35:00.000+02:00,2025-09-20T13:35:00Z,2025-09-20T13:35:00.000Z,8741,Península
26318.0,2025-09-20T15:40:00.000+02:00,2025-09-20T13:40:00Z,2025-09-20T13:40:00.000Z,8741,Península
26076.0,2025-09-20T15:45:00.000+02:00,2025-09-20T13:45:00Z,2025-09-20T13:45:00.000Z,8741,Península
26167.0,2025-09-20T15:50:00.000+02:00,2025-09-20T13:50:00Z,2025-09-20T13:50:00.000Z,8741,Península
26152.0,2025-09-20T15:55:00.000+02:00,2025-09-20T13:55:00Z,2025-09-20T13:55:00.000Z,8741,Península
26164.0,2025-09-20T16:00:00.000+02:00,2025-09-20T14:00:00Z,2025-09-20T14:00:00.000Z,8741,Península
26185.0,2025-09-20T16:05:00.000+02:00,2025-09-20T14:05:00Z,2025-09-20T14:05:00.000Z,8741,Península
26149.0,2025-09-20T16:10:00.000+02:00,2025-09-20T14:10:00Z,2025-09-20T14:10:00.000Z,8741,Península
26538.0,2025-09-20T16:15:00.000+02:00,2025-09-20T14:15:00Z,2025-09-20T14:15:00.000Z,8741,Península
26387.0,2025-09-20T16:20:00.000+02:00,2025-09-20T14:20:00Z,2025-09-20T14:20:00.000Z,8741,Península
26424.0,2025-09-20T16:25:00.000+02:00,2025-09-20T14:25:00Z,2025-09-20T14:25:00.000Z,8741,Península
26197.0,2025-09-20T16:30:00.000+02:00,2025-09-20T14:30:00Z,2025-09-20T14:30:00.000Z,8741,Península
26068.0,2025-09-20T16:35:00.000+02:00,2025-09-20T14:35:00Z,2025-09-20T14:35:00.000Z,8741,Península
26284.0,2025-09-20T16:40:00.000+02:00,2025-09-20T14:40:00Z,2025-09-20T14:40:00.000Z,8741,Península
26556.0,2025-09-20T16:45:00.000+02:00,2025-09-20T14:45:00Z,2025-09-20T14:45:00.000Z,8741,Península
26635.0,2025-09-20T16:50:00.000+02:00,2025-09-20T14:50:00Z,2025-09-20T14:50:00.000Z,8741,Península
26457.0,2025-09-20T16:55:00.000+02:00,2025-09-20T14:55:00Z,2025-09-20T14:55:00.000Z,8741,Península
26465.0,2025-09-20T17:00:00.000+02:00,2025-09-20T15:00:00Z,2025-09-20T15:00:00.000Z,8741,Península
26615.0,2025-09-20T17:05:00.000+02:00,2025-09-20T15:05:00Z,2025-09-20T15:05:00.000Z,8741,Península
26613.0,2025-09-20T17:10:00.000+02:00,2025-09-20T15:10:00Z,2025-09-20T15:10:00.000Z,8741,Península
26613.0,2025-09-20T17:15:00.000+02:00,2025-09-20T15:15:00Z,2025-09-20T15:15:00.000Z,8741,Península
26578.0,2025-09-20T17:20:00.000+02:00,2025-09-20T15:20:00Z,2025-09-20T15:20:00.000Z,8741,Península
26859.0,2025-09-20T17:25:00.000+02:00,2025-09-20T15:25:00Z,2025-09-20T15:25:00.000Z,8741,Península
26897.0,2025-09-20T17:30:00.000+02:00,2025-09-20T15:30:00Z,2025-09-20T15:30:00.000Z,8741,Península
27086.0,2025-09-20T17:35:00.000+02:00,2025-09-20T15:35:00Z,2025-09-20T15:35:00.000Z,8741,Península
27158.0,2025-09-20T17:40:00.000+02:00,2025-09-20T15:40:00Z,2025-09-20T15:40:00.000Z,8741,Península
27091.0,2025-09-20T17:45:00.000+02:00,2025-09-20T15:45:00Z,2025-09-20T15:45:00.000Z,8741,Península
27196.0,2025-09-20T17:50:00.000+02:00,2025-09-20T15:50:00Z,2025-09-20T15:50:00.000Z,8741,Península
27138.0,2025-09-20T17:55:00.000+02:00,2025-09-20T15:55:00Z,2025-09-20T15:55:00.000Z,8741,Península
27010.0,2025-09-20T18:00:00.000+02:00,2025-09-20T16:00:00Z,2025-09-20T16:00:00.000Z,8741,Península
27588.0,2025-09-20T18:05:00.000+02:00,2025-09-20T16:05:00Z,2025-09-20T16:05:00.000Z,8741,Península
27599.0,2025-09-20T18:10:00.000+02:00,2025-09-20T16:10:00Z,2025-09-20T16:10:00.000Z,8741,Península
27689.0,2025-09-20T18:15:00.000+02:00,2025-09-20T16:15:00Z,2025-09-20T16:15:00.000Z,8741,Península
27510.0,2025-09-20T18:20:00.000+02:00,2025-09-20T16:20:00Z,2025-09-20T16:20:00.000Z,8741,Península
27723.0,2025-09-20T18:25:00.000+02:00,2025-09-20T16:25:00Z,2025-09-20T16:25:00.000Z,8741,Península
27605.0,2025-09-20T18:30:00.000+02:00,2025-09-20T16:30:00Z,2025-09-20T16:30:00.000Z,8741,Península
27893.0,2025-09-20T18:35:00.000+02:00,2025-09-20T16:35:00Z,2025-09-20T16:35:00.000Z,8741,Península
