value,datetime,datetime_utc,tz_time,geo_id,geo_name
23987.0,2025-09-21T12:40:00.000+02:00,2025-09-21T10:40:00Z,2025-09-21T10:40:00.000Z,8741,Península
24067.0,2025-09-21T12:45:00.000+02:00,2025-09-21T10:45:00Z,2025-09-21T10:45:00.000Z,8741,Península
23936.0,2025-09-21T12:50:00.000+02:00,2025-09-21T10:50:00Z,2025-09-21T10:50:00.000Z,8741,Península
24211.0,2025-09-21T12:55:00.000+02:00,2025-09-21T10:55:00Z,2025-09-21T10:55:00.000Z,8741,Península
24086.0,2025-09-21T13:00:00.000+02:00,2025-09-21T11:00:00Z,2025-09-21T11:00:00.000Z,8741,Península
24133.0,2025-09-21T13:05:00.000+02:00,2025-09-21T11:05:00Z,2025-09-21T11:05:00.000Z,8741,Península
24130.0,2025-09-21T13:10:00.000+02:00,2025-09-21T11:10:00Z,2025-09-21T11:10:00.000Z,8741,Península
24040.0,2025-09-21T13:15:00.000+02:00,2025-09-21T11:15:00Z,2025-09-21T11:15:00.000Z,8741,Península
24220.0,2025-09-21T13:20:00.000+02:00,2025-09-21T11:20:00Z,2025-09-21T11:20:00.000Z,8741,Península
24230.0,2025-09-21T13:25:00.000+02:00,2025-09-21T11:25:00Z,2025-09-21T11:25:00.000Z,8741,Península
24196.0,2025-09-21T13:30:00.000+02:00,2025-09-21T11:30:00Z,2025-09-21T11:30:00.000Z,8741,Península
24548.0,2025-09-21T13:35:00.000+02:00,2025-09-21T11:35:00Z,2025-09-21T11:35:00.000Z,8741,Península
24569.0,2025-09-21T13:40:00.000+02:00,2025-09-21T11:40:00Z,2025-09-21T11:40:00.000Z,8741,Península
24769.0,2025-09-21T13:45:00.000+02:00,2025-09-21T11:45:00Z,2025-09-21T11:45:00.000Z,8741,Península
24885.0,2025-09-21T13:50:00.000+02:00,2025-09-21T11:50:00Z,2025-09-21T11:50:00.000Z,8741,Península
25010.0,2025-09-21T13:55:00.000+02:00,2025-09-21T11:55:00Z,2025-09-21T11:55:00.000Z,8741,Península
24849.0,2025-09-21T14:00:00.000+02:00,2025-09-21T12:00:00Z,2025-09-21T12:00:00.000Z,8741,Península
24927.0,2025-09-21T14:05:00.000+02:00,2025-09-21T12:05:00Z,2025-09-21T12:05:00.000Z,8741,Península
25229.0,2025-09-21T14:10:00.000+02:00,2025-09-21T12:10:00Z,2025-09-21T12:10:00.000Z,8741,Península
25116.0,2025-09-21T14:15:00.000+02:00,2025-09-21T12:15:00Z,2025-09-21T12:15:00.000Z,8741,Península
24777.0,2025-09-21T14:20:00.000+02:00,2025-09-21T12:20:00Z,2025-09-21T12:20:00.000Z,8741,Península
24710.0,2025-09-21T14:25:00.000+02:00,2025-09-21T12:25:00Z,2025-09-21T12:25:00.000Z,8741,Península
24447.0,2025-09-21T14:30:00.000+02:00,2025-09-21T12:30:00Z,2025-09-21T12:30:00.000Z,8741,Península
24583.0,2025-09-21T14:35:00.000+02:00,2025-09-21T12:35:00Z,2025-09-21T12:35:00.000Z,8741,Península
24572.0,2025-09-21T14:40:00.000+02:00,2025-09-21T12:40:00Z,2025-09-21T12:40:00.000Z,8741,Península
24419.0,2025-09-21T14:45:00.000+02:00,2025-09-21T12:45:00Z,2025-09-21T12:45:00.000Z,8741,Península
24470.0,2025-09-21T14:50:00.000+02:00,2025-09-21T12:50:00Z,2025-09-21T12:50:00.000Z,8741,Península
24360.0,2025-09-21T14:55:00.000+02:00,2025-09-21T12:55:00Z,2025-09-21T12:55:00.000Z,8741,Península
24222.0,2025-09-21T15:00:00.000+02:00,2025-09-21T13:00:00Z,2025-09-21T13:00:00.000Z,8741,Península
24116.0,2025-09-21T15:05:00.000+02:00,2025-09-21T13:05:00Z,2025-09-21T13:05:00.000Z,8741,Península
24271.0,2025-09-21T15:10:00.000+02:00,2025-09-21T13:10:00Z,2025-09-21T13:10:00.000Z,8741,Península
24042.0,2025-09-21T15:15:00.000+02:00,2025-09-21T13:15:00Z,2025-09-21T13:15:00.000Z,8741,Península
23994.0,2025-09-21T15:20:00.000+02:00,2025-09-21T13:20:00Z,2025-09-21T13:20:00.000Z,8741,Península
23904.0,2025-09-21T15:25:00.000+02:00,2025-09-21T13:25:00Z,2025-09-21T13:25:00.000Z,8741,Península
23554.0,2025-09-21T15:30:00.000+02:00,2025-09-21T13:30:00Z,2025-09-21T13:30:00.000Z,8741,Península
23672.0,2025-09-21T15:35:00.000+02:00,2025-09-21T13:35:00Z,2025-09-21T13:35:00.000Z,8741,Península
23414.0,2025-09-21T15:40:00.000+02:00,2025-09-21T13:40:00Z,2025-09-21T13:40:00.000Z,8741,Península
23355.0,2025-09-21T15:45:00.000+02:00,2025-09-21T13:45:00Z,2025-09-21T13:45:00.000Z,8741,Península
23415.0,2025-09-21T15:50:00.000+02:00,2025-09-21T13:50:00Z,2025-09-21T13:50:00.000Z,8741,Península
23204.0,2025-09-21T15:55:00.000+02:00,2025-09-21T13:55:00Z,2025-09-21T13:55:00.000Z,8741,Península
23426.0,2025-09-21T16:00:00.000+02:00,2025-09-21T14:00:00Z,2025-09-21T14:00:00.000Z,8741,Península
23430.0,2025-09-21T16:05:00.000+02:00,2025-09-21T14:05:00Z,2025-09-21T14:05:00.000Z,8741,Península
23205.0,2025-09-21T16:10:00.000+02:00,2025-09-21T14:10:00Z,2025-09-21T14:10:00.000Z,8741,Península
23154.0,2025-09-21T16:15:00.000+02:00,2025-09-21T14:15:00Z,2025-09-21T14:15:00.000Z,8741,Península
23347.0,2025-09-21T16:20:00.000+02:00,2025-09-21T14:20:00Z,2025-09-21T14:20:00.000Z,8741,Península
23283.0,2025-09-21T16:25:00.000+02:00,2025-09-21T14:25:00Z,2025-09-21T14:25:00.000Z,8741,Península
23298.0,2025-09-21T16:30:00.000+02:00,2025-09-21T14:30:00Z,2025-09-21T14:30:00.000Z,8741,Península
23401.0,2025-09-21T16:35:00.000+02:00,2025-09-21T14:35:00Z,2025-09-21T14:35:00.000Z,8741,Península
23434.0,2025-09-21T16:40:00.000+02:00,2025-09-21T14:40:00Z,2025-09-21T14:40:00.000Z,8741,Península
23144.0,2025-09-21T16:45:00.000+02:00,2025-09-21T14:45:00Z,2025-09-21T14:45:00.000Z,8741,Península
23192.0,2025-09-21T16:50:00.000+02:00,2025-09-21T14:50:00Z,2025-09-21T14:50:00.000Z,8741,Península
23057.0,2025-09-21T16:55:00.000+02:00,2025-09-21T14:55:00Z,2025-09-21T14:55:00.000Z,8741,Península
23143.0,2025-09-21T17:00:00.000+02:00,2025-09-21T15:00:00Z,2025-09-21T15:00:00.000Z,8741,Península
23234.0,2025-09-21T17:05:00.000+02:00,2025-09-21T15:05:00Z,2025-09-21T15:05:00.000Z,8741,Península
23354.0,2025-09-21T17:10:00.000+02:00,2025-09-21T15:10:00Z,2025-09-21T15:10:00.000Z,8741,Península
23324.0,2025-09-21T17:15:00.000+02:00,2025-09-21T15:15:00Z,2025-09-21T15:15:00.000Z,8741,Península
23102.0,2025-09-21T17:20:00.000+02:00,2025-09-21T15:20:00Z,2025-09-21T15:20:00.000Z,8741,Península
23550.0,2025-09-21T17:25:00.000+02:00,2025-09-21T15:25:00Z,2025-09-21T15:25:00.000Z,8741,Península
23453.0,2025-09-21T17:30:00.000+02:00,2025-09-21T15:30:00Z,2025-09-21T15:30:00.000Z,8741,Península
23611.0,2025-09-21T17:35:00.000+02:00,2025-09-21T15:35:00Z,2025-09-21T15:35:00.000Z,8741,Península
23345.0,2025-09-21T17:40:00.000+02:00,2025-09-21T15:40:00Z,2025-09-21T15:40:00.000Z,8741,Península
23302.0,2025-09-21T17:45:00.000+02:00,2025-09-21T15:45:00Z,2025-09-21T15:45:00.000Z,8741,Península
23342.0,2025-09-21T17:50:00.000+02:00,2025-09-21T15:50:00Z,2025-09-21T15:50:00.000Z,8741,Península
23578.0,2025-09-21T17:55:00.000+02:00,2025-09-21T15:55:00Z,2025-09-21T15:55:00.000Z,8741,Península
23589.0,2025-09-21T18:00:00.000+02:00,2025-09-21T16:00:00Z,2025-09-21T16:00:00.000Z,8741,Península
23847.0,2025-09-21T18:05:00.000+02:00,2025-09-21T16:05:00Z,2025-09-21T16:05:00.000Z,8741,Península
23937.0,2025-09-21T18:10:00.000+02:00,2025-09-21T16:10:00Z,2025-09-21T16:10:00.000Z,8741,Península
24020.0,2025-09-21T18:15:00.000+02:00,2025-09-21T16:15:00Z,2025-09-21T16:15:00.000Z,8741,Península
23861.0,2025-09-21T18:20:00.000+02:00,2025-09-21T16:20:00Z,2025-09-21T16:20:00.000Z,8741,Península
23837.0,2025-09-21T18:25:00.000+02:00,2025-09-21T16:25:00Z,2025-09-21T16:25:00.000Z,8741,Península
23925.0,2025-09-21T18:30:00.000+02:00,2025-09-21T16:30:00Z,2025-09-21T16:30:00.000Z,8741,Península
23998.0,2025-09-21T18:35:00.000+02:00,2025-09-21T16:35:00Z,2025-09-21T16:35:00.000Z,8741,Península
