fecha,real,prediccion,residuos,res_smooth,umbral_MW,anomalia
2025-09-05 01:55:00,24454.0,24589.124397277832,-135.12439727783203,-135.12439727783203,146.724,0
2025-09-05 02:00:00,24416.0,24436.8385887146,-20.83858871459961,-20.83858871459961,146.496,0
2025-09-05 02:05:00,24441.0,24326.071942329407,114.92805767059326,114.92805767059326,146.64600000000002,0
2025-09-05 02:10:00,24307.0,24323.285749435425,-16.285749435424805,-16.285749435424805,145.842,0
2025-09-05 02:15:00,24016.0,24232.86319923401,-216.8631992340088,-216.8631992340088,144.096,1
2025-09-05 02:20:00,24030.0,23979.309869766235,50.69013023376465,50.69013023376465,144.18,0
2025-09-05 02:25:00,23862.0,23936.589874744415,-74.58987474441528,-74.58987474441528,143.172,0
2025-09-05 02:30:00,23912.0,23831.466490983963,80.53350901603699,80.53350901603699,143.472,0
2025-09-05 02:35:00,23827.0,23803.504356861115,23.495643138885498,23.495643138885498,142.962,0
2025-09-05 02:40:00,23794.0,23766.102568626404,27.89743137359619,27.89743137359619,142.764,0
2025-09-05 02:45:00,23454.0,23738.867940425873,-284.8679404258728,-284.8679404258728,301.86792363138295,0
2025-09-05 02:50:00,23624.0,23498.474891662598,125.52510833740234,125.52510833740234,374.27857794231613,0
2025-09-05 02:55:00,23463.0,23544.461738586426,-81.46173858642578,-81.46173858642578,384.53129455036435,0
2025-09-05 03:00:00,23387.0,23469.75592327118,-82.7559232711792,-82.7559232711792,370.8887080383213,0
2025-09-05 03:05:00,23517.0,23352.330927610397,164.66907238960266,164.66907238960266,358.6859193561304,0
2025-09-05 03:10:00,23716.0,23433.600589752197,282.39941024780273,282.39941024780273,378.2267532767574,0
2025-09-05 03:15:00,23436.0,23606.034972190857,-170.03497219085693,-170.03497219085693,429.90314369999265,0
2025-09-05 03:20:00,23547.0,23444.65085887909,102.34914112091064,102.34914112091064,433.4668692153128,0
2025-09-05 03:25:00,23454.0,23463.59045314789,-9.590453147888184,-9.590453147888184,428.19083421994924,0
2025-09-05 03:30:00,23248.0,23424.619598388672,-176.61959838867188,-176.61959838867188,416.13341629636136,0
2025-09-05 03:35:00,23247.0,23261.985771656036,-14.985771656036377,-14.985771656036377,420.62697110525795,0
2025-09-05 03:40:00,23271.0,23215.21031808853,55.789681911468506,55.789681911468506,409.9764712801127,0
2025-09-05 03:45:00,23143.0,23235.81674003601,-92.81674003601074,-92.81674003601074,402.6034031482656,0
2025-09-05 03:50:00,23217.0,23154.618769407272,62.38123059272766,62.38123059272766,396.56796501665144,0
2025-09-05 03:55:00,23298.0,23188.106038093567,109.8939619064331,109.8939619064331,390.70727052869825,0
2025-09-05 04:00:00,23083.0,23261.028527021408,-178.02852702140808,-178.02852702140808,389.30843022170745,0
2025-09-05 04:05:00,23167.0,23118.734723091125,48.26527690887451,48.26527690887451,394.3092240342511,0
2025-09-05 04:10:00,23175.0,23110.245796203613,64.75420379638672,64.75420379638672,388.27729023109475,0
2025-09-05 04:15:00,23269.0,23121.600754261017,147.39924573898315,147.39924573898315,383.4203003428882,0
2025-09-05 04:20:00,23105.0,23188.122331619263,-83.1223316192627,-83.1223316192627,386.27951213449495,0
2025-09-05 04:25:00,23088.0,23107.36754488945,-19.367544889450073,-19.367544889450073,382.04054424956973,0
2025-09-05 04:30:00,22991.0,23071.353150367737,-80.35315036773682,-80.35315036773682,375.68836373786934,0
2025-09-05 04:35:00,23084.0,23007.67153453827,76.32846546173096,76.32846546173096,371.62972452340887,0
2025-09-05 04:40:00,23061.0,23055.144351005554,5.855648994445801,5.855648994445801,368.4226585524702,0
2025-09-05 04:45:00,23029.0,23067.72621154785,-38.72621154785156,-38.72621154785156,362.84875264514017,0
2025-09-05 04:50:00,23062.0,23053.4547123909,8.545287609100342,8.545287609100342,357.8591412298446,0
2025-09-05 04:55:00,23030.0,23077.770355463028,-47.770355463027954,-47.770355463027954,352.7906846362595,0
2025-09-05 05:00:00,23128.0,23064.59459590912,63.40540409088135,63.40540409088135,347.3210330401193,0
2025-09-05 05:05:00,23192.0,23137.271867275238,54.72813272476196,54.72813272476196,348.79006715551236,0
2025-09-05 05:10:00,23174.0,23189.385079860687,-15.385079860687256,-15.385079860687256,344.95428193545774,0
2025-09-05 05:15:00,23202.0,23185.823315143585,16.176684856414795,16.176684856414795,344.94587158594203,0
2025-09-05 05:20:00,23372.0,23230.429285764694,141.5707142353058,141.5707142353058,327.28005661264274,0
2025-09-05 05:25:00,23420.0,23367.162924051285,52.83707594871521,52.83707594871521,333.66346753294107,0
2025-09-05 05:30:00,23443.0,23453.28072476387,-10.28072476387024,-10.28072476387024,331.8646153564107,0
2025-09-05 05:35:00,23414.0,23521.08215856552,-107.08215856552124,-107.08215856552124,248.53071965076032,0
2025-09-05 05:40:00,23654.0,23526.25046491623,127.74953508377075,127.74953508377075,334.6583383878837,0
2025-09-05 05:45:00,23636.0,23699.57121515274,-63.57121515274048,-63.57121515274048,340.15073115943204,0
2025-09-05 05:50:00,23740.0,23827.07131242752,-87.07131242752075,-87.07131242752075,308.41894963916957,0
2025-09-05 05:55:00,23958.0,23909.537734031677,48.462265968322754,48.462265968322754,306.66662971894675,0
2025-09-05 06:00:00,24291.0,24085.27562880516,205.72437119483948,205.72437119483948,304.0134352869715,0
2025-09-05 06:05:00,25014.0,24464.765691757202,549.2343082427979,549.2343082427979,315.2589116972961,1
2025-09-05 06:10:00,25077.0,25015.778514385223,61.22148561477661,61.22148561477661,274.0945574480058,0
2025-09-05 06:15:00,25532.0,25201.632244586945,330.3677554130554,330.3677554130554,248.53071965076032,1
2025-09-05 06:20:00,25483.0,25566.242245197296,-83.24224519729614,-83.24224519729614,268.83318421111346,0
2025-09-05 06:25:00,25549.0,25637.00176858902,-88.00176858901978,-88.00176858901978,248.53071965076032,0
2025-09-05 06:30:00,25663.0,25686.768713474274,-23.76871347427368,-23.76871347427368,274.0945574480058,0
2025-09-05 06:35:00,25732.0,25876.813138484955,-144.81313848495483,-144.81313848495483,248.53071965076032,0
2025-09-05 06:40:00,25952.0,25957.84735918045,-5.8473591804504395,-5.8473591804504395,274.0945574480058,0
2025-09-05 06:45:00,26269.0,26134.55064535141,134.4493546485901,134.4493546485901,279.79938237893316,0
2025-09-05 06:50:00,26510.0,26445.362682819366,64.63731718063354,64.63731718063354,274.0945574480058,0
2025-09-05 06:55:00,26737.0,26683.930856704712,53.069143295288086,53.069143295288086,274.0945574480058,0
2025-09-05 07:00:00,26779.0,26911.54163455963,-132.54163455963135,-132.54163455963135,248.53071965076032,0
2025-09-05 07:05:00,27366.0,27133.13684272766,232.86315727233887,232.86315727233887,248.53071965076032,0
2025-09-05 07:10:00,27790.0,27559.16040039063,230.83959960937136,230.83959960937136,274.0945574480058,0
2025-09-05 07:15:00,27877.0,27928.365175247196,-51.36517524719602,-51.36517524719602,308.99359687220493,0
2025-09-05 07:20:00,27967.999999999996,28130.34460783005,-162.34460783005488,-162.34460783005488,282.03436324555065,0
2025-09-05 07:25:00,28253.000000000004,28231.26996469498,21.730035305023193,21.730035305023193,282.03436324555065,0
2025-09-05 07:30:00,28362.999999999996,28409.439668178562,-46.439668178565626,-46.439668178565626,282.03436324555065,0
2025-09-05 07:35:00,28257.999999999996,28510.027749061588,-252.02774906159175,-252.02774906159175,273.561563813344,0
2025-09-05 07:40:00,28544.0,28456.343840599064,87.6561594009363,87.6561594009363,256.21236034264405,0
2025-09-05 07:45:00,28536.0,28612.862707138065,-76.86270713806516,-76.86270713806516,307.05361188978577,0
2025-09-05 07:50:00,28378.0,28633.073196411136,-255.07319641113645,-255.07319641113645,334.01284551644,0
2025-09-05 07:55:00,28377.0,28542.357362747196,-165.35736274719602,-165.35736274719602,470.4834118359645,0
2025-09-05 08:00:00,28491.0,28534.65704250336,-43.65704250336057,-43.65704250336057,478.5160451948963,0
2025-09-05 08:05:00,28814.0,28639.121353149418,174.8786468505823,174.8786468505823,340.5463392677182,0
2025-09-05 08:10:00,29069.0,28859.4603304863,209.53966951369875,209.53966951369875,351.0586023818769,0
2025-09-05 08:15:00,29073.0,29076.16748094559,-3.167480945590796,-3.167480945590796,493.7094687358755,0
2025-09-05 08:20:00,28926.0,29194.254808425907,-268.25480842590696,-268.25480842590696,493.90261575434846,0
2025-09-05 08:25:00,29440.0,29145.721283435825,294.27871656417483,294.27871656417483,387.9721150923112,0
2025-09-05 08:30:00,29159.0,29426.026952743534,-267.0269527435339,-267.0269527435339,529.4885874542841,0
2025-09-05 08:35:00,29436.0,29301.078421592716,134.92157840728396,134.92157840728396,548.3491287309419,0
2025-09-05 08:40:00,29506.0,29443.029246807102,62.97075319289797,62.97075319289797,547.9787479720599,0
2025-09-05 08:45:00,29444.0,29500.442743301395,-56.44274330139524,-56.44274330139524,545.7051617655371,0
2025-09-05 08:50:00,29335.0,29479.81513977051,-144.81513977051145,-144.81513977051145,545.4437035784867,0
2025-09-05 08:55:00,29402.0,29426.730833053593,-24.730833053592505,-24.730833053592505,549.0334116582638,0
2025-09-05 09:00:00,29420.000000000004,29446.10220575333,-26.102205753326416,-26.102205753326416,549.1855785728692,0
2025-09-05 09:05:00,29577.0,29464.740369796757,112.25963020324343,112.25963020324343,540.8046129846342,0
2025-09-05 09:10:00,29781.999999999996,29562.017606258396,219.9823937416004,219.9823937416004,468.81196444748696,0
2025-09-05 09:15:00,29738.0,29706.236490249637,31.763509750362573,31.763509750362573,480.82258673628695,0
2025-09-05 09:20:00,29739.999999999996,29743.545405387882,-3.545405387885694,-3.545405387885694,450.90428130246124,0
2025-09-05 09:25:00,29864.0,29771.703876495365,92.29612350463503,92.29612350463503,449.22504113189314,0
2025-09-05 09:30:00,29741.0,29848.42845964432,-107.42845964432126,-107.42845964432126,449.6871199728452,0
2025-09-05 09:35:00,29575.000000000004,29782.030713081364,-207.03071308135986,-207.03071308135986,452.7225792436399,0
2025-09-05 09:40:00,29684.000000000004,29674.275110244755,9.724889755249023,9.724889755249023,458.70783265643627,0
2025-09-05 09:45:00,29554.000000000004,29698.523135185245,-144.5231351852417,-144.5231351852417,458.756606903989,0
2025-09-05 09:50:00,29818.0,29599.354220390323,218.64577960967654,218.64577960967654,458.39438658185037,0
2025-09-05 09:55:00,29680.999999999996,29728.584690093998,-47.58469009400142,-47.58469009400142,471.0663441645112,0
2025-09-05 10:00:00,29922.0,29679.432011127476,242.56798887252444,242.56798887252444,470.4632450850078,0
2025-09-05 10:05:00,29645.0,29846.166918277744,-201.16691827774412,-201.16691827774412,482.36160894808125,0
2025-09-05 10:10:00,29841.0,29750.681969642643,90.3180303573572,90.3180303573572,477.4910603536221,0
2025-09-05 10:15:00,29990.0,29867.110616207126,122.88938379287356,122.88938379287356,464.3259110723769,0
2025-09-05 10:20:00,29969.0,29962.955651760105,6.044348239895044,6.044348239895044,468.93466234603414,0
2025-09-05 10:25:00,30066.000000000004,29956.239460468296,109.76053953170776,109.76053953170776,462.51417441427714,0
2025-09-05 10:30:00,30144.0,30013.45091724396,130.54908275603884,130.54908275603884,465.8965548972462,0
2025-09-05 10:35:00,30037.999999999996,30053.855602264408,-15.855602264411573,-15.855602264411573,470.0167393347972,0
2025-09-05 10:40:00,30066.000000000004,29993.579333305363,72.42066669464111,72.42066669464111,451.9833385573017,0
2025-09-05 10:45:00,29909.0,29997.957403659824,-88.9574036598242,-88.9574036598242,451.36626190354457,0
2025-09-05 10:50:00,29894.999999999996,29906.123834133152,-11.12383413315547,-11.12383413315547,451.98051680108676,0
2025-09-05 10:55:00,29536.0,29874.964095592502,-338.9640955925024,-338.9640955925024,431.83926876857043,0
2025-09-05 11:00:00,29806.000000000004,29653.4585018158,152.5414981842041,152.5414981842041,457.9571283271813,0
2025-09-05 11:05:00,29678.0,29743.302631855015,-65.30263185501462,-65.30263185501462,462.54144048504355,0
2025-09-05 11:10:00,29579.000000000004,29663.11404514313,-84.11404514312744,-84.11404514312744,456.7955692168346,0
2025-09-05 11:15:00,29661.0,29596.02545309067,64.97454690932864,64.97454690932864,447.12281266575445,0
2025-09-05 11:20:00,29856.999999999996,29636.431767463688,220.56823253630864,220.56823253630864,448.28164653999715,0
2025-09-05 11:25:00,29840.000000000004,29741.093229770664,98.9067702293396,98.9067702293396,439.2111628061739,0
2025-09-05 11:30:00,29766.0,29760.111032962803,5.88896703719729,5.88896703719729,417.9487531715488,0
2025-09-05 11:35:00,29960.0,29725.70562410355,234.29437589645022,234.29437589645022,393.3167478315944,0
2025-09-05 11:40:00,30333.0,29830.331240653995,502.66875934600466,502.66875934600466,403.79324587035995,1
2025-09-05 11:45:00,30243.000000000004,30046.66852807999,196.33147192001343,196.33147192001343,469.2923721386964,0
2025-09-05 11:50:00,30385.999999999996,30044.551999092106,341.4480009078907,341.4480009078907,473.9003652381513,0
2025-09-05 11:55:00,30219.0,30157.156555175785,61.84344482421511,61.84344482421511,487.2463171360799,0
2025-09-05 12:00:00,30236.0,30093.098558902744,142.90144109725588,142.90144109725588,485.63419632384284,0
2025-09-05 12:05:00,30149.0,30165.293541908268,-16.293541908267798,-16.293541908267798,371.935272060123,0
2025-09-05 12:10:00,30087.999999999996,30137.42183685303,-49.42183685303462,-49.42183685303462,372.9025404997199,0
2025-09-05 12:15:00,30267.0,30106.77208566666,160.22791433333987,160.22791433333987,481.80594836929214,0
2025-09-05 12:20:00,30486.999999999996,30197.53028249741,289.4697175025867,289.4697175025867,484.846291774178,0
2025-09-05 12:25:00,30418.0,30327.573799133304,90.42620086669558,90.42620086669558,497.8858179355224,0
2025-09-05 12:30:00,30242.0,30329.193375587467,-87.19337558746702,-87.19337558746702,497.8566991866338,0
2025-09-05 12:35:00,30431.0,30263.356126308445,167.6438736915552,167.6438736915552,496.2215059113885,0
2025-09-05 12:40:00,30307.0,30349.723217964176,-42.723217964176,-42.723217964176,479.42394747897856,0
2025-09-05 12:45:00,30531.0,30275.20966625214,255.79033374786013,255.79033374786013,481.8459436574671,0
2025-09-05 12:50:00,30184.000000000004,30384.35347747803,-200.35347747802734,-200.35347747802734,477.5689741259263,0
2025-09-05 12:55:00,30262.0,30207.958138942722,54.041861057277856,54.041861057277856,492.13067999209653,0
2025-09-05 13:00:00,30343.999999999996,30228.663951396946,115.33604860305059,115.33604860305059,488.5590217378354,0
2025-09-05 13:05:00,30292.0,30284.1352596283,7.864740371700464,7.864740371700464,481.3634922223604,0
2025-09-05 13:10:00,30195.0,30278.62478923798,-83.62478923797971,-83.62478923797971,462.4204947604041,0
2025-09-05 13:15:00,30370.0,30257.097783088688,112.90221691131228,112.90221691131228,468.9662325991269,0
2025-09-05 13:20:00,30620.999999999996,30351.772943496708,269.2270565032886,269.2270565032886,468.7068406385954,0
2025-09-05 13:25:00,30647.0,30487.980300903324,159.01969909667605,159.01969909667605,477.7671746978448,0
2025-09-05 13:30:00,30925.0,30529.70313215256,395.296867847439,395.296867847439,479.24624972428614,0
2025-09-05 13:35:00,30782.0,30706.02677917481,75.97322082519167,75.97322082519167,503.9451973084996,0
2025-09-05 13:40:00,30603.0,30662.267257213596,-59.26725721359617,-59.26725721359617,501.3040093462925,0
2025-09-05 13:45:00,30679.000000000004,30562.757807731632,116.24219226837158,116.24219226837158,506.60128914334206,0
2025-09-05 13:50:00,30383.0,30563.376961708072,-180.37696170807249,-180.37696170807249,498.9533587257383,0
2025-09-05 13:55:00,30326.0,30358.44351291657,-32.44351291656858,-32.44351291656858,514.5218034661195,0
2025-09-05 14:00:00,30121.000000000004,30294.504459381107,-173.50445938110352,-173.50445938110352,471.035908740038,0
2025-09-05 14:05:00,30014.0,30183.86490249634,-169.86490249634153,-169.86490249634153,488.3003770751883,0
2025-09-05 14:10:00,30024.999999999996,30132.53052043915,-107.53052043915523,-107.53052043915523,499.11163257038174,0
2025-09-05 14:15:00,29995.000000000004,30152.48357200623,-157.4835720062256,-157.4835720062256,501.2219990950335,0
2025-09-05 14:20:00,30142.999999999996,30129.1268029213,13.873197078697558,13.873197078697558,515.0727143834846,0
2025-09-05 14:25:00,30052.0,30192.047511100773,-140.04751110077268,-140.04751110077268,510.5031817258938,0
2025-09-05 14:30:00,30033.000000000004,30123.394740581516,-90.39474058151245,-90.39474058151245,520.7184285239665,0
2025-09-05 14:35:00,30034.0,30063.524180412296,-29.52418041229612,-29.52418041229612,525.570076228404,0
2025-09-05 14:40:00,30170.0,30021.048588275913,148.95141172408694,148.95141172408694,519.71817189686,0
2025-09-05 14:45:00,30123.0,30056.319183349613,66.68081665038699,66.68081665038699,469.3372751057991,0
2025-09-05 14:50:00,29953.000000000004,29996.5822300911,-43.58223009109497,-43.58223009109497,462.9800628373292,0
2025-09-05 14:55:00,29843.0,29889.898741245273,-46.89874124527341,-46.89874124527341,438.11999856624726,0
2025-09-05 15:00:00,29453.999999999996,29799.140544414524,-345.14054441452754,-345.14054441452754,439.37150587938453,0
2025-09-05 15:05:00,29200.0,29529.99431085587,-329.9943108558691,-329.9943108558691,472.0254743474668,0
2025-09-05 15:10:00,29167.0,29313.340929031376,-146.3409290313757,-146.3409290313757,501.6241795801357,0
2025-09-05 15:15:00,29056.0,29225.331449985508,-169.3314499855078,-169.3314499855078,506.50753491548863,0
2025-09-05 15:20:00,29294.000000000004,29063.391727447513,230.60827255249023,230.60827255249023,506.6531148233301,0
2025-09-05 15:25:00,29317.0,29184.38744926453,132.61255073547,132.61255073547,498.66052182887216,0
2025-09-05 15:30:00,29245.0,29224.35220909119,20.64779090880984,20.64779090880984,501.2461941679598,0
2025-09-05 15:35:00,29164.000000000004,29203.426434040073,-39.42643404006958,-39.42643404006958,499.82207533571517,0
2025-09-05 15:40:00,29308.0,29175.334766387943,132.6652336120569,132.6652336120569,492.123722248934,0
2025-09-05 15:45:00,29143.000000000004,29253.095617771152,-110.09561777114868,-110.09561777114868,496.981107082379,0
2025-09-05 15:50:00,28730.0,29173.617428779606,-443.6174287796057,-443.6174287796057,480.9390854447011,0
2025-09-05 15:55:00,28945.999999999996,28921.98021793366,24.01978206633794,24.01978206633794,518.2188131681796,0
2025-09-05 16:00:00,29269.000000000004,28991.146234512333,277.8537654876709,277.8537654876709,517.2928140535686,0
2025-09-05 16:05:00,29260.000000000004,29138.612418174747,121.38758182525635,121.38758182525635,534.4347396156114,0
2025-09-05 16:10:00,28689.999999999996,29144.603547573093,-454.6035475730969,-454.6035475730969,538.8817356124694,0
2025-09-05 16:15:00,29252.999999999996,28829.58615112305,423.41384887694585,423.41384887694585,580.4552965665195,0
2025-09-05 16:20:00,29239.999999999996,29123.446404457096,116.55359554290044,116.55359554290044,618.6584039272012,0
2025-09-05 16:25:00,29146.0,29160.17201137543,-14.172011375430884,-14.172011375430884,605.1555807248882,0
2025-09-05 16:30:00,28979.000000000004,29159.226986885074,-180.2269868850708,-180.2269868850708,598.0413505982126,0
2025-09-05 16:35:00,28660.000000000004,29119.521294116978,-459.5212941169739,-459.5212941169739,562.0696947407336,0
2025-09-05 16:40:00,28989.0,28922.354969024662,66.64503097533816,66.64503097533816,595.1525412669141,0
2025-09-05 16:45:00,29021.000000000004,29085.811618804935,-64.81161880493164,-64.81161880493164,598.3749188534957,0
2025-09-05 16:50:00,28974.0,29135.41399908066,-161.4139990806616,-161.4139990806616,591.9703819013341,0
2025-09-05 16:55:00,29098.0,29139.76599979401,-41.765999794009986,-41.765999794009986,591.0649646024243,0
2025-09-05 17:00:00,29319.000000000004,29242.957786083225,76.04221391677856,76.04221391677856,590.9757319991895,0
2025-09-05 17:05:00,29271.0,29397.428556442264,-126.42855644226438,-126.42855644226438,591.7614655601044,0
2025-09-05 17:10:00,29365.999999999996,29406.25475931168,-40.2547593116833,-40.2547593116833,589.9688199940155,0
2025-09-05 17:15:00,29634.999999999996,29480.276246547703,154.72375345229375,154.72375345229375,589.290855012241,0
2025-09-05 17:20:00,29789.000000000004,29655.263824462894,133.73617553710938,133.73617553710938,595.1494363742027,0
2025-09-05 17:25:00,29957.999999999996,29772.26763248444,185.7323675155567,185.7323675155567,600.893918045358,0
2025-09-05 17:30:00,30047.0,29909.498223304752,137.50177669524783,137.50177669524783,608.5249991005941,0
2025-09-05 17:35:00,29749.0,30028.269878864292,-279.26987886429197,-279.26987886429197,613.149306209814,0
2025-09-05 17:40:00,29970.999999999996,29893.273130416874,77.7268695831226,77.7268695831226,626.3121476422002,0
2025-09-05 17:45:00,30173.0,30003.75138139725,169.24861860274905,169.24861860274905,622.1618010393834,0
2025-09-05 17:50:00,30090.0,30152.372776031498,-62.37277603149778,-62.37277603149778,628.3033916190963,0
2025-09-05 17:55:00,29991.000000000004,30141.291549205784,-150.29154920578003,-150.29154920578003,628.4892105941074,0
2025-09-05 18:00:00,30016.999999999996,30113.981970787052,-96.98197078705562,-96.98197078705562,631.3376648834354,0
2025-09-05 18:05:00,30140.0,30140.232470035557,-0.2324700355566165,-0.2324700355566165,611.8043713018732,0
2025-09-05 18:10:00,30037.999999999996,30186.947637557987,-148.94763755799067,-148.94763755799067,591.6528703496489,0
2025-09-05 18:15:00,30476.0,30132.823803901676,343.176196098324,343.176196098324,591.8004151345292,0
2025-09-05 18:20:00,30347.999999999996,30367.448944568638,-19.44894456864131,-19.44894456864131,612.403845814872,0
2025-09-05 18:25:00,30338.0,30343.249800205234,-5.249800205234351,-5.249800205234351,600.8567563835882,0
2025-09-05 18:30:00,30520.000000000004,30372.770410060886,147.22958993911743,147.22958993911743,596.5386119848101,0
2025-09-05 18:35:00,30322.000000000004,30490.738794803623,-168.73879480361938,-168.73879480361938,601.5950226623165,0
2025-09-05 18:40:00,30625.000000000004,30399.288123130802,225.71187686920166,225.71187686920166,606.6783732863673,0
2025-09-05 18:45:00,30713.000000000004,30567.02997016907,145.97002983093262,145.97002983093262,614.0303226737763,0
2025-09-05 18:50:00,30860.000000000004,30656.766562938694,203.23343706130981,203.23343706130981,616.5678667169996,0
2025-09-05 18:55:00,30759.999999999996,30771.696205139164,-11.696205139167432,-11.696205139167432,581.8979572392436,0
2025-09-05 19:00:00,30488.0,30783.89190912247,-295.8919091224707,-295.8919091224707,582.0343714467357,0
2025-09-05 19:05:00,30805.999999999996,30705.00680446625,100.99319553374517,100.99319553374517,585.8918892082195,0
2025-09-05 19:10:00,30748.0,30894.546130180363,-146.54613018036252,-146.54613018036252,584.8935441824159,0
2025-09-05 19:15:00,30727.0,30899.540095806125,-172.54009580612546,-172.54009580612546,542.941696207053,0
2025-09-05 19:20:00,31067.0,30934.374024391178,132.62597560882205,132.62597560882205,506.2829264696338,0
