fecha,real,referencia,residuo,umbral_MW,anomalia
2025-10-20 09:35:00,28654.0,28836.0,-182.0,429.81,0
2025-10-20 09:40:00,28640.0,28654.0,-14.0,429.59999999999997,0
2025-10-20 09:45:00,28644.0,28640.0,4.0,429.65999999999997,0
2025-10-20 09:50:00,28751.0,28644.0,107.0,431.265,0
2025-10-20 09:55:00,28489.0,28751.0,-262.0,427.335,0
2025-10-20 10:00:00,28573.0,28489.0,84.0,428.59499999999997,0
2025-10-20 10:05:00,28484.0,28573.0,-89.0,427.26,0
2025-10-20 10:10:00,28444.0,28484.0,-40.0,426.65999999999997,0
2025-10-20 10:15:00,28443.0,28444.0,-1.0,426.645,0
2025-10-20 10:20:00,28452.0,28443.0,9.0,426.78,0
2025-10-20 10:25:00,28509.0,28452.0,57.0,427.635,0
2025-10-20 10:30:00,28536.0,28509.0,27.0,428.03999999999996,0
2025-10-20 10:35:00,28378.0,28536.0,-158.0,425.66999999999996,0
2025-10-20 10:40:00,28381.0,28378.0,3.0,425.715,0
2025-10-20 10:45:00,27962.0,28381.0,-419.0,419.43,0
2025-10-20 10:50:00,28102.0,27962.0,140.0,421.53,0
2025-10-20 10:55:00,28353.0,28102.0,251.0,425.29499999999996,0
2025-10-20 11:00:00,28052.0,28353.0,-301.0,420.78,0
2025-10-20 11:05:00,28146.0,28052.0,94.0,422.19,0
2025-10-20 11:10:00,28041.0,28146.0,-105.0,420.615,0
2025-10-20 11:15:00,28092.0,28041.0,51.0,421.38,0
2025-10-20 11:20:00,28094.0,28092.0,2.0,421.40999999999997,0
2025-10-20 11:25:00,27879.0,28094.0,-215.0,418.185,0
2025-10-20 11:30:00,27909.0,27879.0,30.0,418.635,0
2025-10-20 11:35:00,27808.0,27909.0,-101.0,417.12,0
2025-10-20 11:40:00,27886.0,27808.0,78.0,418.28999999999996,0
2025-10-20 11:45:00,27685.0,27886.0,-201.0,415.275,0
2025-10-20 11:50:00,27791.0,27685.0,106.0,416.865,0
2025-10-20 11:55:00,27928.0,27791.0,137.0,418.91999999999996,0
2025-10-20 12:00:00,27695.0,27928.0,-233.0,415.425,0
2025-10-20 12:05:00,27547.0,27695.0,-148.0,413.205,0
2025-10-20 12:10:00,27623.0,27547.0,76.0,414.34499999999997,0
2025-10-20 12:15:00,27615.0,27623.0,-8.0,414.22499999999997,0
2025-10-20 12:20:00,27762.0,27615.0,147.0,416.43,0
2025-10-20 12:25:00,27650.0,27762.0,-112.0,414.75,0
2025-10-20 12:30:00,27788.0,27650.0,138.0,416.82,0
2025-10-20 12:35:00,27898.0,27788.0,110.0,418.46999999999997,0
2025-10-20 12:40:00,27718.0,27898.0,-180.0,415.77,0
2025-10-20 12:45:00,27670.0,27718.0,-48.0,415.05,0
2025-10-20 12:50:00,27679.0,27670.0,9.0,415.185,0
2025-10-20 12:55:00,27976.0,27679.0,297.0,419.64,0
2025-10-20 13:00:00,27902.0,27976.0,-74.0,418.53,0
2025-10-20 13:05:00,27741.0,27902.0,-161.0,416.115,0
2025-10-20 13:10:00,27637.0,27741.0,-104.0,414.555,0
2025-10-20 13:15:00,27651.0,27637.0,14.0,414.765,0
2025-10-20 13:20:00,27656.0,27651.0,5.0,414.84,0
2025-10-20 13:25:00,27930.0,27656.0,274.0,418.95,0
2025-10-20 13:30:00,27950.0,27930.0,20.0,419.25,0
2025-10-20 13:35:00,28087.0,27950.0,137.0,421.305,0
2025-10-20 13:40:00,27991.0,28087.0,-96.0,419.865,0
2025-10-20 13:45:00,27991.0,27991.0,0.0,419.865,0
2025-10-20 13:50:00,27916.0,27991.0,-75.0,418.74,0
2025-10-20 13:55:00,27634.0,27916.0,-282.0,414.51,0
2025-10-20 14:00:00,27613.0,27634.0,-21.0,414.195,0
2025-10-20 14:05:00,27558.0,27613.0,-55.0,413.37,0
2025-10-20 14:10:00,27578.0,27558.0,20.0,413.66999999999996,0
2025-10-20 14:15:00,27791.0,27578.0,213.0,416.865,0
2025-10-20 14:20:00,27947.0,27791.0,156.0,419.205,0
2025-10-20 14:25:00,27716.0,27947.0,-231.0,415.74,0
2025-10-20 14:30:00,27686.0,27716.0,-30.0,415.28999999999996,0
2025-10-20 14:35:00,27757.0,27686.0,71.0,416.35499999999996,0
2025-10-20 14:40:00,27761.0,27757.0,4.0,416.41499999999996,0
2025-10-20 14:45:00,27699.0,27761.0,-62.0,415.48499999999996,0
2025-10-20 14:50:00,27420.0,27699.0,-279.0,411.3,0
2025-10-20 14:55:00,27439.0,27420.0,19.0,411.585,0
2025-10-20 15:00:00,27363.0,27439.0,-76.0,410.445,0
2025-10-20 15:05:00,27255.0,27363.0,-108.0,408.825,0
2025-10-20 15:10:00,27076.0,27255.0,-179.0,406.14,0
2025-10-20 15:15:00,27287.0,27076.0,211.0,409.305,0
2025-10-20 15:20:00,27184.0,27287.0,-103.0,407.76,0
2025-10-20 15:25:00,27181.0,27184.0,-3.0,407.715,0
2025-10-20 15:30:00,27211.0,27181.0,30.0,408.16499999999996,0
2025-10-20 15:35:00,27198.0,27211.0,-13.0,407.96999999999997,0
2025-10-20 15:40:00,26910.0,27198.0,-288.0,403.65,0
2025-10-20 15:45:00,27017.0,26910.0,107.0,405.255,0
2025-10-20 15:50:00,26922.0,27017.0,-95.0,403.83,0
2025-10-20 15:55:00,26697.0,26922.0,-225.0,400.455,0
2025-10-20 16:00:00,26939.0,26697.0,242.0,404.085,0
2025-10-20 16:05:00,26870.0,26939.0,-69.0,403.05,0
2025-10-20 16:10:00,26785.0,26870.0,-85.0,401.775,0
2025-10-20 16:15:00,26967.0,26785.0,182.0,404.505,0
2025-10-20 16:20:00,26589.0,26967.0,-378.0,398.835,0
2025-10-20 16:25:00,26915.0,26589.0,326.0,403.72499999999997,0
2025-10-20 16:30:00,26724.0,26915.0,-191.0,400.85999999999996,0
2025-10-20 16:35:00,26773.0,26724.0,49.0,401.59499999999997,0
2025-10-20 16:40:00,26641.0,26773.0,-132.0,399.615,0
2025-10-20 16:45:00,26915.0,26641.0,274.0,403.72499999999997,0
2025-10-20 16:50:00,26842.0,26915.0,-73.0,402.63,0
2025-10-20 16:55:00,26975.0,26842.0,133.0,404.625,0
2025-10-20 17:00:00,27061.0,26975.0,86.0,405.91499999999996,0
2025-10-20 17:05:00,27249.0,27061.0,188.0,408.73499999999996,0
2025-10-20 17:10:00,27419.0,27249.0,170.0,411.28499999999997,0
2025-10-20 17:15:00,27472.0,27419.0,53.0,412.08,0
2025-10-20 17:20:00,27569.0,27472.0,97.0,413.53499999999997,0
2025-10-20 17:25:00,27486.0,27569.0,-83.0,412.28999999999996,0
2025-10-20 17:30:00,27534.0,27486.0,48.0,413.01,0
2025-10-20 17:35:00,27618.0,27534.0,84.0,414.27,0
2025-10-20 17:40:00,27839.0,27618.0,221.0,417.585,0
2025-10-20 17:45:00,27707.0,27839.0,-132.0,415.60499999999996,0
2025-10-20 17:50:00,27598.0,27707.0,-109.0,413.96999999999997,0
2025-10-20 17:55:00,27591.0,27598.0,-7.0,413.865,0
2025-10-20 18:00:00,27540.0,27591.0,-51.0,413.09999999999997,0
2025-10-20 18:05:00,27592.0,27540.0,52.0,413.88,0
2025-10-20 18:10:00,27356.0,27592.0,-236.0,410.34,0
2025-10-20 18:15:00,27481.0,27356.0,125.0,412.215,0
2025-10-20 18:20:00,27570.0,27481.0,89.0,413.55,0
2025-10-20 18:25:00,27660.0,27570.0,90.0,414.9,0
2025-10-20 18:30:00,27885.0,27660.0,225.0,418.275,0
2025-10-20 18:35:00,27913.0,27885.0,28.0,418.695,0
2025-10-20 18:40:00,27987.0,27913.0,74.0,419.805,0
2025-10-20 18:45:00,27660.0,27987.0,-327.0,414.9,0
2025-10-20 18:50:00,27928.0,27660.0,268.0,418.91999999999996,0
2025-10-20 18:55:00,28134.0,27928.0,206.0,422.01,0
2025-10-20 19:00:00,27962.0,28134.0,-172.0,419.43,0
2025-10-20 19:05:00,28404.0,27962.0,442.0,426.06,1
2025-10-20 19:10:00,28406.0,28404.0,2.0,426.09,0
2025-10-20 19:15:00,28795.0,28406.0,389.0,431.925,0
2025-10-20 19:20:00,29136.0,28795.0,341.0,437.03999999999996,0
2025-10-20 19:25:00,29443.0,29136.0,307.0,441.645,0
2025-10-20 19:30:00,29623.0,29443.0,180.0,444.34499999999997,0
2025-10-20 19:35:00,29969.0,29623.0,346.0,449.53499999999997,0
2025-10-20 19:40:00,29998.0,29969.0,29.0,449.96999999999997,0
2025-10-20 19:45:00,30374.999999999996,29998.0,376.99999999999636,455.62499999999994,0
2025-10-20 19:50:00,30545.000000000004,30375.0,170.00000000000364,458.175,0
2025-10-20 19:55:00,30802.000000000004,30545.0,257.00000000000364,462.03000000000003,0
2025-10-20 20:00:00,30704.000000000004,30802.0,-97.99999999999636,460.56000000000006,0
2025-10-20 20:05:00,31088.999999999996,30704.0,384.99999999999636,466.3349999999999,0
2025-10-20 20:10:00,31128.0,31089.0,39.0,466.91999999999996,0
2025-10-20 20:15:00,31034.0,31128.0,-94.0,465.51,0
2025-10-20 20:20:00,31115.0,31034.0,81.0,466.72499999999997,0
2025-10-20 20:25:00,31171.000000000004,31115.0,56.00000000000364,467.56500000000005,0
2025-10-20 20:30:00,31134.0,31171.0,-37.0,467.01,0
2025-10-20 20:35:00,31213.0,31134.0,79.0,468.195,0
2025-10-20 20:40:00,31183.0,31213.0,-30.0,467.745,0
2025-10-20 20:45:00,31236.0,31183.0,53.0,468.53999999999996,0
2025-10-20 20:50:00,31364.0,31236.0,128.0,470.46,0
2025-10-20 20:55:00,31406.999999999996,31364.0,42.99999999999636,471.1049999999999,0
2025-10-20 21:00:00,31122.0,31407.0,-285.0,466.83,0
2025-10-20 21:05:00,30982.0,31122.0,-140.0,464.72999999999996,0
2025-10-20 21:10:00,31128.0,30982.0,146.0,466.91999999999996,0
2025-10-20 21:15:00,30839.000000000004,31128.0,-288.99999999999636,462.58500000000004,0
2025-10-20 21:20:00,30643.000000000004,30839.0,-195.99999999999636,459.64500000000004,0
2025-10-20 21:25:00,30374.0,30643.0,-269.0,455.60999999999996,0
2025-10-20 21:30:00,30266.999999999996,30374.0,-107.00000000000364,454.00499999999994,0
2025-10-20 21:35:00,30021.000000000004,30267.0,-245.99999999999636,450.31500000000005,0
2025-10-20 21:40:00,29796.0,30021.0,-225.0,446.94,0
2025-10-20 21:45:00,29633.0,29796.0,-163.0,444.495,0
2025-10-20 21:50:00,29303.0,29633.0,-330.0,439.54499999999996,0
2025-10-20 21:55:00,28850.0,29303.0,-453.0,432.75,1
2025-10-20 22:00:00,28337.0,28850.0,-513.0,425.055,1
2025-10-20 22:05:00,28085.0,28337.0,-252.0,421.275,0
2025-10-20 22:10:00,27607.0,28085.0,-478.0,414.10499999999996,1
2025-10-20 22:15:00,27454.0,27607.0,-153.0,411.81,0
2025-10-20 22:20:00,27471.0,27454.0,17.0,412.065,0
2025-10-20 22:25:00,27034.0,27471.0,-437.0,405.51,1
2025-10-20 22:30:00,26835.0,27034.0,-199.0,402.525,0
2025-10-20 22:35:00,26563.0,26835.0,-272.0,398.445,0
2025-10-20 22:40:00,26307.0,26563.0,-256.0,394.60499999999996,0
2025-10-20 22:45:00,26209.0,26307.0,-98.0,393.135,0
2025-10-20 22:50:00,26172.0,26209.0,-37.0,392.58,0
2025-10-20 22:55:00,25730.0,26172.0,-442.0,385.95,1
2025-10-20 23:00:00,25599.0,25730.0,-131.0,383.985,0
2025-10-20 23:05:00,25417.0,25599.0,-182.0,381.255,0
2025-10-20 23:10:00,25223.0,25417.0,-194.0,378.34499999999997,0
2025-10-20 23:15:00,25052.0,25223.0,-171.0,375.78,0
2025-10-20 23:20:00,24940.0,25052.0,-112.0,374.09999999999997,0
2025-10-20 23:25:00,24783.0,24940.0,-157.0,371.745,0
2025-10-20 23:30:00,24495.0,24783.0,-288.0,367.425,0
2025-10-20 23:35:00,24368.0,24495.0,-127.0,365.52,0
2025-10-20 23:40:00,23995.0,24368.0,-373.0,359.925,1
2025-10-20 23:45:00,23926.0,23995.0,-69.0,358.89,0
2025-10-20 23:50:00,23747.0,23926.0,-179.0,356.205,0
2025-10-20 23:55:00,23580.0,23747.0,-167.0,353.7,0
2025-10-21 00:00:00,23366.0,23580.0,-214.0,350.49,0
2025-10-21 00:05:00,23370.0,23366.0,4.0,350.55,0
2025-10-21 00:10:00,23340.0,23370.0,-30.0,350.09999999999997,0
2025-10-21 00:15:00,23431.0,23340.0,91.0,351.465,0
2025-10-21 00:20:00,23442.0,23431.0,11.0,351.63,0
2025-10-21 00:25:00,23150.0,23442.0,-292.0,347.25,0
2025-10-21 00:30:00,23144.0,23150.0,-6.0,347.15999999999997,0
2025-10-21 00:35:00,22918.0,23144.0,-226.0,343.77,0
2025-10-21 00:40:00,22832.0,22918.0,-86.0,342.47999999999996,0
2025-10-21 00:45:00,22939.0,22832.0,107.0,344.085,0
2025-10-21 00:50:00,22504.0,22939.0,-435.0,337.56,1
2025-10-21 00:55:00,22289.0,22504.0,-215.0,334.335,0
2025-10-21 01:00:00,22082.0,22289.0,-207.0,331.22999999999996,0
2025-10-21 01:05:00,22302.0,22082.0,220.0,334.53,0
2025-10-21 01:10:00,22288.0,22302.0,-14.0,334.32,0
2025-10-21 01:15:00,22148.0,22288.0,-140.0,332.21999999999997,0
2025-10-21 01:20:00,22454.0,22148.0,306.0,336.81,0
2025-10-21 01:25:00,22314.0,22454.0,-140.0,334.71,0
2025-10-21 01:30:00,22051.0,22314.0,-263.0,330.765,0
2025-10-21 01:35:00,22070.0,22051.0,19.0,331.05,0
2025-10-21 01:40:00,22001.0,22070.0,-69.0,330.015,0
2025-10-21 01:45:00,21833.0,22001.0,-168.0,327.495,0
2025-10-21 01:50:00,21666.0,21833.0,-167.0,324.99,0
2025-10-21 01:55:00,21754.0,21666.0,88.0,326.31,0
2025-10-21 02:00:00,21679.0,21754.0,-75.0,325.185,0
2025-10-21 02:05:00,21626.0,21679.0,-53.0,324.39,0
2025-10-21 02:10:00,21538.0,21626.0,-88.0,323.07,0
2025-10-21 02:15:00,21378.0,21538.0,-160.0,320.67,0
2025-10-21 02:20:00,21510.0,21378.0,132.0,322.65,0
2025-10-21 02:25:00,21471.0,21510.0,-39.0,322.065,0
2025-10-21 02:30:00,21418.0,21471.0,-53.0,321.27,0
2025-10-21 02:35:00,21507.0,21418.0,89.0,322.60499999999996,0
2025-10-21 02:40:00,21406.0,21507.0,-101.0,321.09,0
2025-10-21 02:45:00,21164.0,21406.0,-242.0,317.46,0
2025-10-21 02:50:00,21052.0,21164.0,-112.0,315.78,0
2025-10-21 02:55:00,21219.0,21052.0,167.0,318.28499999999997,0
2025-10-21 03:00:00,21161.0,21219.0,-58.0,317.41499999999996,0
2025-10-21 03:05:00,20920.0,21161.0,-241.0,313.8,0
2025-10-21 03:10:00,20998.0,20920.0,78.0,314.96999999999997,0
2025-10-21 03:15:00,21130.0,20998.0,132.0,316.95,0
2025-10-21 03:20:00,21061.0,21130.0,-69.0,315.91499999999996,0
2025-10-21 03:25:00,20996.0,21061.0,-65.0,314.94,0
2025-10-21 03:30:00,20961.0,20996.0,-35.0,314.41499999999996,0
2025-10-21 03:35:00,20967.0,20961.0,6.0,314.505,0
2025-10-21 03:40:00,20917.0,20967.0,-50.0,313.755,0
2025-10-21 03:45:00,20834.0,20917.0,-83.0,312.51,0
2025-10-21 03:50:00,20799.0,20834.0,-35.0,311.985,0
2025-10-21 03:55:00,20758.0,20799.0,-41.0,311.37,0
2025-10-21 04:00:00,20815.0,20758.0,57.0,312.22499999999997,0
2025-10-21 04:05:00,20795.0,20815.0,-20.0,311.925,0
2025-10-21 04:10:00,20739.0,20795.0,-56.0,311.085,0
2025-10-21 04:15:00,20761.0,20739.0,22.0,311.41499999999996,0
2025-10-21 04:20:00,20776.0,20761.0,15.0,311.64,0
2025-10-21 04:25:00,20993.0,20776.0,217.0,314.895,0
2025-10-21 04:30:00,21059.0,20993.0,66.0,315.885,0
2025-10-21 04:35:00,20624.0,21059.0,-435.0,309.36,1
2025-10-21 04:40:00,20699.0,20624.0,75.0,310.485,0
2025-10-21 04:45:00,20990.0,20699.0,291.0,314.84999999999997,0
2025-10-21 04:50:00,21138.0,20990.0,148.0,317.07,0
2025-10-21 04:55:00,20895.0,21138.0,-243.0,313.425,0
2025-10-21 05:00:00,20869.0,20895.0,-26.0,313.03499999999997,0
2025-10-21 05:05:00,21249.0,20869.0,380.0,318.735,1
2025-10-21 05:10:00,21119.0,21249.0,-130.0,316.78499999999997,0
2025-10-21 05:15:00,21317.0,21119.0,198.0,319.755,0
2025-10-21 05:20:00,21001.0,21317.0,-316.0,315.015,1
2025-10-21 05:25:00,21208.0,21001.0,207.0,318.12,0
2025-10-21 05:30:00,21317.0,21208.0,109.0,319.755,0
2025-10-21 05:35:00,21583.0,21317.0,266.0,323.745,0
2025-10-21 05:40:00,21668.0,21583.0,85.0,325.02,0
2025-10-21 05:45:00,21608.0,21668.0,-60.0,324.12,0
2025-10-21 05:50:00,21794.0,21608.0,186.0,326.90999999999997,0
2025-10-21 05:55:00,21844.0,21794.0,50.0,327.65999999999997,0
2025-10-21 06:00:00,22118.0,21844.0,274.0,331.77,0
2025-10-21 06:05:00,22458.0,22118.0,340.0,336.87,1
2025-10-21 06:10:00,22641.0,22458.0,183.0,339.615,0
2025-10-21 06:15:00,22970.0,22641.0,329.0,344.55,0
2025-10-21 06:20:00,23221.0,22970.0,251.0,348.315,0
2025-10-21 06:25:00,23404.0,23221.0,183.0,351.06,0
2025-10-21 06:30:00,23726.0,23404.0,322.0,355.89,0
2025-10-21 06:35:00,24006.0,23726.0,280.0,360.09,0
2025-10-21 06:40:00,24114.0,24006.0,108.0,361.71,0
2025-10-21 06:45:00,24296.0,24114.0,182.0,364.44,0
2025-10-21 06:50:00,24675.0,24296.0,379.0,370.125,1
2025-10-21 06:55:00,25025.0,24675.0,350.0,375.375,0
2025-10-21 07:00:00,25254.0,25025.0,229.0,378.81,0
2025-10-21 07:05:00,26002.0,25254.0,748.0,390.03,1
2025-10-21 07:10:00,26389.0,26002.0,387.0,395.835,0
2025-10-21 07:15:00,26681.0,26389.0,292.0,400.215,0
2025-10-21 07:20:00,27049.0,26681.0,368.0,405.73499999999996,0
2025-10-21 07:25:00,27130.0,27049.0,81.0,406.95,0
2025-10-21 07:30:00,27291.0,27130.0,161.0,409.365,0
2025-10-21 07:35:00,27706.0,27291.0,415.0,415.59,0
2025-10-21 07:40:00,28047.0,27706.0,341.0,420.705,0
2025-10-21 07:45:00,28193.0,28047.0,146.0,422.895,0
2025-10-21 07:50:00,28283.0,28193.0,90.0,424.245,0
2025-10-21 07:55:00,28435.0,28283.0,152.0,426.525,0
2025-10-21 08:00:00,28593.0,28435.0,158.0,428.895,0
2025-10-21 08:05:00,28915.0,28593.0,322.0,433.72499999999997,0
2025-10-21 08:10:00,28964.0,28915.0,49.0,434.46,0
2025-10-21 08:15:00,29227.0,28964.0,263.0,438.405,0
2025-10-21 08:20:00,29278.0,29227.0,51.0,439.16999999999996,0
2025-10-21 08:25:00,28975.0,29278.0,-303.0,434.625,0
2025-10-21 08:30:00,29103.0,28975.0,128.0,436.54499999999996,0
2025-10-21 08:35:00,29065.0,29103.0,-38.0,435.97499999999997,0
2025-10-21 08:40:00,29110.0,29065.0,45.0,436.65,0
2025-10-21 08:45:00,29053.0,29110.0,-57.0,435.79499999999996,0
2025-10-21 08:50:00,28888.0,29053.0,-165.0,433.32,0
2025-10-21 08:55:00,29060.0,28888.0,172.0,435.9,0
2025-10-21 09:00:00,28852.0,29060.0,-208.0,432.78,0
2025-10-21 09:05:00,28997.0,28852.0,145.0,434.955,0
2025-10-21 09:10:00,29520.0,28997.0,523.0,442.8,1
2025-10-21 09:15:00,29256.0,29520.0,-264.0,438.84,0
2025-10-21 09:20:00,29299.0,29256.0,43.0,439.48499999999996,0
2025-10-21 09:25:00,29161.0,29299.0,-138.0,437.41499999999996,0
2025-10-21 09:30:00,29146.0,29161.0,-15.0,437.19,0
2025-10-21 09:35:00,29142.0,29146.0,-4.0,437.13,0
2025-10-21 09:40:00,29277.0,29142.0,135.0,439.155,0
2025-10-21 09:45:00,29151.0,29277.0,-126.0,437.265,0
2025-10-21 09:50:00,29007.0,29151.0,-144.0,435.10499999999996,0
2025-10-21 09:55:00,29356.0,29007.0,349.0,440.34,0
2025-10-21 10:00:00,29099.0,29356.0,-257.0,436.48499999999996,0
2025-10-21 10:05:00,29351.0,29099.0,252.0,440.265,0
2025-10-21 10:10:00,29214.0,29351.0,-137.0,438.21,0
2025-10-21 10:15:00,29204.0,29214.0,-10.0,438.06,0
2025-10-21 10:20:00,29033.0,29204.0,-171.0,435.495,0
2025-10-21 10:25:00,29021.0,29033.0,-12.0,435.315,0
2025-10-21 10:30:00,28915.0,29021.0,-106.0,433.72499999999997,0
2025-10-21 10:35:00,28960.0,28915.0,45.0,434.4,0
2025-10-21 10:40:00,28904.0,28960.0,-56.0,433.56,0
2025-10-21 10:45:00,28797.0,28904.0,-107.0,431.955,0
2025-10-21 10:50:00,28870.0,28797.0,73.0,433.05,0
2025-10-21 10:55:00,28518.0,28870.0,-352.0,427.77,0
2025-10-21 11:00:00,28584.0,28518.0,66.0,428.76,0
2025-10-21 11:05:00,28642.0,28584.0,58.0,429.63,0
2025-10-21 11:10:00,28649.0,28642.0,7.0,429.73499999999996,0
2025-10-21 11:15:00,28451.0,28649.0,-198.0,426.765,0
2025-10-21 11:20:00,28358.0,28451.0,-93.0,425.37,0
2025-10-21 11:25:00,28408.0,28358.0,50.0,426.12,0
2025-10-21 11:30:00,28313.0,28408.0,-95.0,424.695,0
2025-10-21 11:35:00,28107.0,28313.0,-206.0,421.60499999999996,0
2025-10-21 11:40:00,28130.0,28107.0,23.0,421.95,0
2025-10-21 11:45:00,28046.0,28130.0,-84.0,420.69,0
2025-10-21 11:50:00,28153.0,28046.0,107.0,422.29499999999996,0
2025-10-21 11:55:00,27934.0,28153.0,-219.0,419.01,0
2025-10-21 12:00:00,28125.0,27934.0,191.0,421.875,0
2025-10-21 12:05:00,27993.0,28125.0,-132.0,419.895,0
2025-10-21 12:10:00,27909.0,27993.0,-84.0,418.635,0
2025-10-21 12:15:00,27549.0,27909.0,-360.0,413.23499999999996,0
2025-10-21 12:20:00,27750.0,27549.0,201.0,416.25,0
2025-10-21 12:25:00,27560.0,27750.0,-190.0,413.4,0
2025-10-21 12:30:00,27798.0,27560.0,238.0,416.96999999999997,0
2025-10-21 12:35:00,27640.0,27798.0,-158.0,414.59999999999997,0
2025-10-21 12:40:00,27607.0,27640.0,-33.0,414.10499999999996,0
2025-10-21 12:45:00,27525.0,27607.0,-82.0,412.875,0
2025-10-21 12:50:00,27796.0,27525.0,271.0,416.94,0
2025-10-21 12:55:00,27703.0,27796.0,-93.0,415.54499999999996,0
2025-10-21 13:00:00,27718.0,27703.0,15.0,415.77,0
2025-10-21 13:05:00,27745.0,27718.0,27.0,416.175,0
2025-10-21 13:10:00,27762.0,27745.0,17.0,416.43,0
2025-10-21 13:15:00,27602.0,27762.0,-160.0,414.03,0
2025-10-21 13:20:00,28011.0,27602.0,409.0,420.16499999999996,0
2025-10-21 13:25:00,28095.0,28011.0,84.0,421.425,0
2025-10-21 13:30:00,28011.0,28095.0,-84.0,420.16499999999996,0
2025-10-21 13:35:00,27556.0,28011.0,-455.0,413.34,1
2025-10-21 13:40:00,27456.0,27556.0,-100.0,411.84,0
2025-10-21 13:45:00,27592.0,27456.0,136.0,413.88,0
2025-10-21 13:50:00,27488.0,27592.0,-104.0,412.32,0
2025-10-21 13:55:00,27308.0,27488.0,-180.0,409.62,0
2025-10-21 14:00:00,27318.0,27308.0,10.0,409.77,0
2025-10-21 14:05:00,27423.0,27318.0,105.0,411.34499999999997,0
2025-10-21 14:10:00,27417.0,27423.0,-6.0,411.255,0
2025-10-21 14:15:00,27059.0,27417.0,-358.0,405.885,0
2025-10-21 14:20:00,27568.0,27059.0,509.0,413.52,1
2025-10-21 14:25:00,27404.0,27568.0,-164.0,411.06,0
2025-10-21 14:30:00,27351.0,27404.0,-53.0,410.265,0
2025-10-21 14:35:00,27459.0,27351.0,108.0,411.885,0
2025-10-21 14:40:00,27367.0,27459.0,-92.0,410.505,0
2025-10-21 14:45:00,27046.0,27367.0,-321.0,405.69,0
2025-10-21 14:50:00,27292.0,27046.0,246.0,409.38,0
2025-10-21 14:55:00,27391.0,27292.0,99.0,410.865,0
2025-10-21 15:00:00,26979.0,27391.0,-412.0,404.685,1
2025-10-21 15:05:00,27284.0,26979.0,305.0,409.26,0
2025-10-21 15:10:00,27107.0,27284.0,-177.0,406.60499999999996,0
2025-10-21 15:15:00,27467.0,27107.0,360.0,412.005,0
2025-10-21 15:20:00,27057.0,27467.0,-410.0,405.85499999999996,1
2025-10-21 15:25:00,27228.0,27057.0,171.0,408.41999999999996,0
2025-10-21 15:30:00,27139.0,27228.0,-89.0,407.085,0
2025-10-21 15:35:00,27067.0,27139.0,-72.0,406.005,0
2025-10-21 15:40:00,27227.0,27067.0,160.0,408.405,0
2025-10-21 15:45:00,27136.0,27227.0,-91.0,407.03999999999996,0
2025-10-21 15:50:00,27051.0,27136.0,-85.0,405.765,0
2025-10-21 15:55:00,27204.0,27051.0,153.0,408.06,0
2025-10-21 16:00:00,27127.0,27204.0,-77.0,406.905,0
2025-10-21 16:05:00,27275.0,27127.0,148.0,409.125,0
2025-10-21 16:10:00,27407.0,27275.0,132.0,411.10499999999996,0
2025-10-21 16:15:00,27741.0,27407.0,334.0,416.115,0
2025-10-21 16:20:00,27451.0,27741.0,-290.0,411.765,0
